State,District,Crimetype,Year,Cases
Tamil Nadu,Virudhunagar,IPC Crime,2016,4040
Telangana,Adilabad,IPC Crime,2016,8167
Telangana,Hyderabad City,IPC Crime,2016,16742
Telangana,Karimnagar,IPC Crime,2016,10231
Telangana,Khammam,IPC Crime,2016,9179
Telangana,Mahaboob Nagar,IPC Crime,2016,7929
Telangana,Medak,IPC Crime,2016,8401
Telangana,Nalgonda,IPC Crime,2016,8991
Telangana,Nizamabad,IPC Crime,2016,5866
Telangana,Ranga Reddy,IPC Crime,2016,1860
Telangana,Secunderabad Railway,IPC Crime,2016,1136
Telangana,Warangal Rural,IPC Crime,2016,5349
Telangana,Warangal City,IPC Crime,2016,3475
Tripura,Dhalai,IPC Crime,2016,309
Tripura,Gomati,IPC Crime,2016,483
Tripura,Kowai,IPC Crime,2016,281
Tripura,North,IPC Crime,2016,353
Tripura,Sipahijala,IPC Crime,2016,544
Tripura,South,IPC Crime,2016,506
Tripura,Unakoti,IPC Crime,2016,326
Tripura,West,IPC Crime,2016,1123
Uttar Pradesh,Agra,IPC Crime,2016,10049
Uttar Pradesh,Aligarh,IPC Crime,2016,5984
Uttar Pradesh,Allahabad,IPC Crime,2016,9737
Uttar Pradesh,Ambedkar Nagar,IPC Crime,2016,1817
Uttar Pradesh,Amethi,IPC Crime,2016,2083
Uttar Pradesh,Amroha,IPC Crime,2016,2298
Uttar Pradesh,Auraiya,IPC Crime,2016,2523
Uttar Pradesh,Azamgarh,IPC Crime,2016,4121
Uttar Pradesh,Badaun,IPC Crime,2016,3725
Uttar Pradesh,Baghpat,IPC Crime,2016,2139
Uttar Pradesh,Bahraich,IPC Crime,2016,3458
Uttar Pradesh,Ballia,IPC Crime,2016,2796
Uttar Pradesh,Balrampur,IPC Crime,2016,697
Uttar Pradesh,Banda,IPC Crime,2016,1504
Uttar Pradesh,Barabanki,IPC Crime,2016,2711
Uttar Pradesh,Bareilly,IPC Crime,2016,6936
Uttar Pradesh,Basti,IPC Crime,2016,1756
Uttar Pradesh,Bijnor,IPC Crime,2016,3676
Uttar Pradesh,Bulandshahar,IPC Crime,2016,5243
Uttar Pradesh,Chandoli,IPC Crime,2016,1635
Uttar Pradesh,Chitrakoot,IPC Crime,2016,1275
Uttar Pradesh,Deoria,IPC Crime,2016,2653
Uttar Pradesh,Etah,IPC Crime,2016,2882
Uttar Pradesh,Etawah,IPC Crime,2016,3620
Uttar Pradesh,Faizabad,IPC Crime,2016,2746
Uttar Pradesh,Fatehgarh,IPC Crime,2016,2621
Uttar Pradesh,Fatehpur,IPC Crime,2016,3407
Uttar Pradesh,Firozabad,IPC Crime,2016,5173
Uttar Pradesh,Gautambudh Nagar,IPC Crime,2016,9876
Uttar Pradesh,Ghaziabad,IPC Crime,2016,10939
Uttar Pradesh,Ghazipur,IPC Crime,2016,2414
Uttar Pradesh,Gonda,IPC Crime,2016,2754
Uttar Pradesh,Gorakhpur,IPC Crime,2016,6409
Uttar Pradesh,Hamirpur,IPC Crime,2016,1454
Uttar Pradesh,Hapur,IPC Crime,2016,2241
Uttar Pradesh,Hardoi,IPC Crime,2016,3061
Uttar Pradesh,Hathras,IPC Crime,2016,2453
Uttar Pradesh,Jalaun,IPC Crime,2016,1267
Uttar Pradesh,Jaunpur,IPC Crime,2016,2999
Uttar Pradesh,Jhansi,IPC Crime,2016,2806
Uttar Pradesh,Kannauj,IPC Crime,2016,2797
Uttar Pradesh,Kanpur Dehat,IPC Crime,2016,2756
Uttar Pradesh,Kanpur Nagar,IPC Crime,2016,8028
Uttar Pradesh,Kasganj,IPC Crime,2016,1489
Uttar Pradesh,Kaushambi,IPC Crime,2016,2145
Uttar Pradesh,Khiri,IPC Crime,2016,4425
Uttar Pradesh,Kushi Nagar,IPC Crime,2016,3296
Uttar Pradesh,Lalitpur,IPC Crime,2016,1139
Uttar Pradesh,Lucknow,IPC Crime,2016,19333
Uttar Pradesh,Maharajganj,IPC Crime,2016,1164
Uttar Pradesh,Mahoba,IPC Crime,2016,945
Uttar Pradesh,Mainpuri,IPC Crime,2016,3184
Uttar Pradesh,Mathura,IPC Crime,2016,5146
Uttar Pradesh,Mau,IPC Crime,2016,1972
Uttar Pradesh,Meerut,IPC Crime,2016,9045
Uttar Pradesh,Mirzapur,IPC Crime,2016,897
Uttar Pradesh,Moradabad,IPC Crime,2016,6725
Uttar Pradesh,Muzaffarnagar,IPC Crime,2016,4515
Uttar Pradesh,Pilibhit,IPC Crime,2016,2563
Uttar Pradesh,Pratapgarh,IPC Crime,2016,4240
Uttar Pradesh,Raibareilly,IPC Crime,2016,2667
Uttar Pradesh,Rampur,IPC Crime,2016,2979
Uttar Pradesh,Saharanpur,IPC Crime,2016,3588
Uttar Pradesh,Sambhal,IPC Crime,2016,2638
Uttar Pradesh,Sant Kabirnagar,IPC Crime,2016,915
Uttar Pradesh,Shahjahanpur,IPC Crime,2016,3915
Uttar Pradesh,Shamli,IPC Crime,2016,2589
Uttar Pradesh,Shrawasti,IPC Crime,2016,969
Uttar Pradesh,Sidharthnagar,IPC Crime,2016,1039
Uttar Pradesh,Sitapur,IPC Crime,2016,4359
Uttar Pradesh,Sonbhadra,IPC Crime,2016,1038
Uttar Pradesh,Bhadohi,IPC Crime,2016,1126
Uttar Pradesh,Sultanpur,IPC Crime,2016,2865
Uttar Pradesh,Unnao,IPC Crime,2016,3372
Uttar Pradesh,Varanasi,IPC Crime,2016,6077
Uttarakhand,Almora,IPC Crime,2016,127
Uttarakhand,Bageshwar,IPC Crime,2016,137
Uttarakhand,Chamoli,IPC Crime,2016,113
Uttarakhand,Champawat,IPC Crime,2016,99
Uttarakhand,Dehradun,IPC Crime,2016,2284
Uttarakhand,Haridwar,IPC Crime,2016,2704
Uttarakhand,Nainital,IPC Crime,2016,1062
Uttarakhand,Pauri Garhwal,IPC Crime,2016,279
Uttarakhand,Pithoragarh,IPC Crime,2016,105
Uttarakhand,Rudra Prayag,IPC Crime,2016,120
Uttarakhand,Tehri Garhwal,IPC Crime,2016,193
Uttarakhand,Udhamsingh Nagar,IPC Crime,2016,3537
Uttarakhand,Uttarkashi,IPC Crime,2016,107
West Bengal,North 24 Parganas,IPC Crime,2016,13803
West Bengal,South 24 Parganas (old),IPC Crime,2016,20826
West Bengal,Alipurduar,IPC Crime,2016,2431
West Bengal,Asansol Durgapur,IPC Crime,2016,4432
West Bengal,Bankura,IPC Crime,2016,2909
West Bengal,Barrackpur,IPC Crime,2016,8381
West Bengal,Bidhannagar,IPC Crime,2016,3763
West Bengal,Birbhum,IPC Crime,2016,3386
West Bengal,Burdwan (old),IPC Crime,2016,7276
West Bengal,Coochbehar,IPC Crime,2016,4283
West Bengal,Dakshin Dinajpur,IPC Crime,2016,2397
West Bengal,Darjeeling,IPC Crime,2016,1642
West Bengal,Howrah,IPC Crime,2016,5026
West Bengal,Jalpaiguri,IPC Crime,2016,2251
West Bengal,Jhargram,IPC Crime,2016,650
West Bengal,Kolkata,IPC Crime,2016,22519
West Bengal,Malda,IPC Crime,2016,6773
West Bengal,Murshidabad,IPC Crime,2016,14427
West Bengal,Nadia,IPC Crime,2016,10046
West Bengal,Paschim Medinipur,IPC Crime,2016,5623
West Bengal,Purab Medinipur,IPC Crime,2016,6311
West Bengal,Purulia,IPC Crime,2016,1877
West Bengal,Uttar Dinajpur,IPC Crime,2016,6366
A & N Islands,South Andaman,IPC Crime,2016,567
A & N Islands,North & Middle Andaman,IPC Crime,2016,205
A & N Islands,Nicobar,IPC Crime,2016,30
Chandigarh,Chandigarh,IPC Crime,2016,2996
D&N Haveli,D&N Haveli,IPC Crime,2016,244
Daman & Diu,Daman,IPC Crime,2016,200
Daman & Diu,Diu,IPC Crime,2016,71
Delhi,Central,IPC Crime,2016,12149
Delhi,East,IPC Crime,2016,21789
Delhi,New Delhi,IPC Crime,2016,3081
Delhi,North,IPC Crime,2016,11438
Delhi,North-East,IPC Crime,2016,20338
Delhi,North-West,IPC Crime,2016,20210
Delhi,Outer,IPC Crime,2016,25657
Delhi,South,IPC Crime,2016,22284
Delhi,South-East,IPC Crime,2016,17805
Delhi,South-West,IPC Crime,2016,13207
Delhi,West,IPC Crime,2016,26486
Lakshadweep,Lakshadweep,IPC Crime,2016,36
Puducherry,Karaikal,IPC Crime,2016,598
Puducherry,Puducherry,IPC Crime,2016,3488
Andhra Pradesh,Anantapur,IPC Crime,2017,8119
Andhra Pradesh,Chittoor,IPC Crime,2017,3804
Andhra Pradesh,Cuddapah,IPC Crime,2017,14502
Andhra Pradesh,Godavari,IPC Crime,2017,9041
Andhra Pradesh,Guntur,IPC Crime,2017,4530
Andhra Pradesh,Krishna,IPC Crime,2017,6920
Andhra Pradesh,Kurnool,IPC Crime,2017,7859
Andhra Pradesh,Nellore,IPC Crime,2017,11460
Andhra Pradesh,Prakasham,IPC Crime,2017,6528
Andhra Pradesh,Rajahmundry,IPC Crime,2017,2374
Andhra Pradesh,Srikakulam,IPC Crime,2017,3287
Andhra Pradesh,Tirupathi,IPC Crime,2017,4427
Andhra Pradesh,Vijayawada,IPC Crime,2017,7086
Andhra Pradesh,Visakha,IPC Crime,2017,2965
Andhra Pradesh,Visakhapatnam,IPC Crime,2017,6888
Andhra Pradesh,Vizianagaram,IPC Crime,2017,9410
Andhra Pradesh,West Godavari,IPC Crime,2017,8676
Arunachal Pradesh,Anjaw,IPC Crime,2017,21
Arunachal Pradesh,Changlang,IPC Crime,2017,130
Arunachal Pradesh,Dibang Valley,IPC Crime,2017,17
Arunachal Pradesh,Kameng,IPC Crime,2017,120
Arunachal Pradesh,Kurung Kumey,IPC Crime,2017,47
Arunachal Pradesh,Lohit,IPC Crime,2017,106
Arunachal Pradesh,Longding,IPC Crime,2017,116
Arunachal Pradesh,Papum Pare City,IPC Crime,2017,744
Arunachal Pradesh,Papum Pare Rural,IPC Crime,2017,76
Arunachal Pradesh,Subansiri,IPC Crime,2017,78
Arunachal Pradesh,Tawang,IPC Crime,2017,49
Arunachal Pradesh,Tirap,IPC Crime,2017,57
Arunachal Pradesh,Namsai,IPC Crime,2017,131
Arunachal Pradesh,Kamle,IPC Crime,2017,13
Assam,Barpeta,IPC Crime,2017,6441
Assam,Baksa,IPC Crime,2017,1375
Assam,Bongaigaon,IPC Crime,2017,2709
Assam,Cachar,IPC Crime,2017,5559
Assam,Chirang,IPC Crime,2017,817
Assam,Darrang,IPC Crime,2017,3998
Assam,Dhemaji,IPC Crime,2017,1307
Assam,Dhubri,IPC Crime,2017,6619
Assam,Dibrugarh,IPC Crime,2017,4088
Assam,Goalpara,IPC Crime,2017,2422
Assam,Golaghat,IPC Crime,2017,2961
Assam,Guwahati ,IPC Crime,2017,15176
Assam,Hailakandi,IPC Crime,2017,2070
Assam,Hamren,IPC Crime,2017,351
Assam,Jorhat,IPC Crime,2017,4210
Assam,Kamrup,IPC Crime,2017,5140
Assam,Karbi Anglong,IPC Crime,2017,938
Assam,Karimganj,IPC Crime,2017,2835
Assam,Kokrajhar,IPC Crime,2017,1254
Assam,Lakhimpur,IPC Crime,2017,3824
Assam,Morigaon,IPC Crime,2017,3025
Assam,Dima Hasao,IPC Crime,2017,100
Assam,Nagaon,IPC Crime,2017,6229
Assam,Nalbari,IPC Crime,2017,2138
Assam,Sibsagar,IPC Crime,2017,2410
Assam,Sonitpur,IPC Crime,2017,4402
Assam,Tinsukia,IPC Crime,2017,3311
Assam,Udalguri,IPC Crime,2017,1025
Assam,Sadia,IPC Crime,2017,166
Assam,Majuli,IPC Crime,2017,188
Assam,Biswanath,IPC Crime,2017,1081
Assam,Hojai,IPC Crime,2017,3106
Assam,Salmara,IPC Crime,2017,1567
Assam,Charaideo,IPC Crime,2017,857
Bihar,Araria,IPC Crime,2017,3634
Bihar,Arwal,IPC Crime,2017,919
Bihar,Aurangabad,IPC Crime,2017,2879
Bihar,Bagaha,IPC Crime,2017,1656
Bihar,Banka,IPC Crime,2017,3368
Bihar,Begusarai,IPC Crime,2017,4761
Bihar,Bettiah,IPC Crime,2017,5244
Bihar,Bhabhua,IPC Crime,2017,2857
Bihar,Bhagalpur,IPC Crime,2017,6069
Bihar,Bhojpur,IPC Crime,2017,4850
Bihar,Buxar,IPC Crime,2017,3021
Bihar,Darbhanga,IPC Crime,2017,4801
Bihar,Gaya,IPC Crime,2017,8161
Bihar,Gopalganj,IPC Crime,2017,3662
Bihar,Jamui,IPC Crime,2017,2390
Bihar,Jehanabad,IPC Crime,2017,1985
Bihar,Katihar,IPC Crime,2017,4053
Bihar,Khagaria,IPC Crime,2017,3261
Bihar,Kishanganj,IPC Crime,2017,1904
Bihar,Lakhisarai,IPC Crime,2017,1177
Bihar,Madhepura,IPC Crime,2017,3384
Bihar,Madhubani,IPC Crime,2017,5218
Bihar,Motihari,IPC Crime,2017,8773
Bihar,Munger,IPC Crime,2017,2578
Bihar,Muzaffarpur,IPC Crime,2017,9321
Bihar,Nalanda,IPC Crime,2017,7013
Bihar,Naugachia,IPC Crime,2017,1528
Bihar,Nawadah,IPC Crime,2017,3241
Bihar,Patna,IPC Crime,2017,19175
Bihar,Purnea,IPC Crime,2017,4334
Bihar,Rohtas,IPC Crime,2017,5935
Bihar,Saharsa,IPC Crime,2017,3484
Bihar,Samastipur,IPC Crime,2017,4843
Bihar,Saran,IPC Crime,2017,7750
Bihar,Sheikhpura,IPC Crime,2017,1566
Bihar,Sheohar,IPC Crime,2017,707
Bihar,Sitamarhi,IPC Crime,2017,5267
Bihar,Siwan,IPC Crime,2017,4906
Bihar,Supaul,IPC Crime,2017,3409
Bihar,Vaishali,IPC Crime,2017,5090
Chhattisgarh,Balod,IPC Crime,2017,1646
Chhattisgarh,Balodbazar,IPC Crime,2017,2337
Chhattisgarh,Balrampur,IPC Crime,2017,1177
Chhattisgarh,Bemetra,IPC Crime,2017,1645
Chhattisgarh,Bilaspur,IPC Crime,2017,6043
Chhattisgarh,Bizapur,IPC Crime,2017,393
Chhattisgarh,Dantewara,IPC Crime,2017,506
Chhattisgarh,Dhamtari,IPC Crime,2017,1390
Chhattisgarh,Durg,IPC Crime,2017,6878
Chhattisgarh,Gariyaband,IPC Crime,2017,980
Chhattisgarh,Jagdalpur,IPC Crime,2017,1324
Chhattisgarh,Janjgir,IPC Crime,2017,2668
Chhattisgarh,Jashpur,IPC Crime,2017,1139
Chhattisgarh,Kabirdham,IPC Crime,2017,1312
Chhattisgarh,Kanker,IPC Crime,2017,1396
Chhattisgarh,Kondagaon,IPC Crime,2017,616
Chhattisgarh,Korba,IPC Crime,2017,2167
Chhattisgarh,Koriya,IPC Crime,2017,1887
Chhattisgarh,Mahasamund,IPC Crime,2017,1783
Chhattisgarh,Mungali,IPC Crime,2017,1255
Chhattisgarh,Narayanpur,IPC Crime,2017,248
Chhattisgarh,Raigarh,IPC Crime,2017,2582
Chhattisgarh,Raipur,IPC Crime,2017,8601
Chhattisgarh,Rajnandgaon,IPC Crime,2017,3458
Chhattisgarh,Sarguja,IPC Crime,2017,2239
Chhattisgarh,Sukma,IPC Crime,2017,336
Chhattisgarh,Surajpur,IPC Crime,2017,1605
Goa,North Goa,IPC Crime,2017,1613
Goa,South Goa,IPC Crime,2017,1281
Gujarat,Ahmedabad,IPC Crime,2017,18302
Gujarat,Amreli,IPC Crime,2017,1777
Gujarat,Anand,IPC Crime,2017,3947
Gujarat,Arvalli,IPC Crime,2017,1998
Gujarat,Banaskantha,IPC Crime,2017,3837
Gujarat,Bharuch,IPC Crime,2017,2695
Gujarat,Bhavnagar,IPC Crime,2017,4104
Gujarat,Botad,IPC Crime,2017,1485
Gujarat,Chhotaudepur,IPC Crime,2017,894
Gujarat,Dahod,IPC Crime,2017,2549
Gujarat,Dang,IPC Crime,2017,145
Gujarat,Devbhumi Dwarka,IPC Crime,2017,1091
Gujarat,Gandhinagar,IPC Crime,2017,2782
Gujarat,Gir Somnath,IPC Crime,2017,1326
Gujarat,Jamnagar,IPC Crime,2017,2781
Gujarat,Junagadh,IPC Crime,2017,1964
Gujarat,Kachchh,IPC Crime,2017,2012
Gujarat,Kheda,IPC Crime,2017,2869
Gujarat,Mahisagar,IPC Crime,2017,798
Gujarat,Mehsana,IPC Crime,2017,4141
Gujarat,Morbi,IPC Crime,2017,2934
Gujarat,Narmada,IPC Crime,2017,571
Gujarat,Navsari,IPC Crime,2017,2222
Gujarat,Panchmahal,IPC Crime,2017,2081
Gujarat,Patan,IPC Crime,2017,2191
Gujarat,Porbandar,IPC Crime,2017,1005
Gujarat,Rajkot,IPC Crime,2017,2916
Gujarat,Sabarkantha,IPC Crime,2017,2513
Gujarat,Surat,IPC Crime,2017,21295
Gujarat,Surendranagar,IPC Crime,2017,2109
Gujarat,Tapi,IPC Crime,2017,739
Gujarat,Vadodara,IPC Crime,2017,7157
Gujarat,Valsad,IPC Crime,2017,2636
Harayana,Ambala,IPC Crime,2017,3188
Harayana,Bhiwani,IPC Crime,2017,3077
Harayana,Faridabad,IPC Crime,2017,10426
Harayana,Fatehabad,IPC Crime,2017,2198
Harayana,Gurugram,IPC Crime,2017,13688
Harayana,Hissar,IPC Crime,2017,4258
Harayana,Jhajjar,IPC Crime,2017,3600
Harayana,Jind,IPC Crime,2017,4264
Harayana,Kaithal,IPC Crime,2017,2586
Harayana,Karnal,IPC Crime,2017,5427
Harayana,Kurukshetra,IPC Crime,2017,3080
Harayana,Mahendergarh,IPC Crime,2017,2376
Harayana,Mewat,IPC Crime,2017,2491
Harayana,Palwal,IPC Crime,2017,3771
Harayana,Panchkula,IPC Crime,2017,1934
Harayana,Panipat,IPC Crime,2017,5734
Harayana,Rewari,IPC Crime,2017,2947
Harayana,Rohtak,IPC Crime,2017,5510
Harayana,Sirsa,IPC Crime,2017,2870
Harayana,Sonipat,IPC Crime,2017,5256
Harayana,Yamunanagar,IPC Crime,2017,4463
Harayana,Charkhi Dadri,IPC Crime,2017,1228
Harayana,Hansi,IPC Crime,2017,1582
Himachal Pradesh,Baddi,IPC Crime,2017,583
Himachal Pradesh,Bilaspur,IPC Crime,2017,1029
Himachal Pradesh,Chamba,IPC Crime,2017,648
Himachal Pradesh,Hamirpur,IPC Crime,2017,693
Himachal Pradesh,Kangra,IPC Crime,2017,2313
Himachal Pradesh,Kinnaur,IPC Crime,2017,190
Himachal Pradesh,Kullu,IPC Crime,2017,806
Himachal Pradesh,Lahaul & Spiti,IPC Crime,2017,84
Himachal Pradesh,Mandi,IPC Crime,2017,1951
Himachal Pradesh,Shimla,IPC Crime,2017,1810
Himachal Pradesh,Sirmaur,IPC Crime,2017,930
Himachal Pradesh,Solan,IPC Crime,2017,826
Himachal Pradesh,Una,IPC Crime,2017,1119
Jammu & Kashmir,Anantnag,IPC Crime,2017,1256
Jammu & Kashmir,Awantipora,IPC Crime,2017,399
Jammu & Kashmir,Bandipora,IPC Crime,2017,437
Jammu & Kashmir,Baramulla,IPC Crime,2017,957
Jammu & Kashmir,Budgam,IPC Crime,2017,1032
Jammu & Kashmir,Doda,IPC Crime,2017,579
Jammu & Kashmir,Ganderbal,IPC Crime,2017,509
Jammu & Kashmir,Handwara,IPC Crime,2017,624
Jammu & Kashmir,Jammu,IPC Crime,2017,3924
Jammu & Kashmir,Kargil,IPC Crime,2017,101
Jammu & Kashmir,Kathua,IPC Crime,2017,943
Jammu & Kashmir,Kishtwar,IPC Crime,2017,383
Jammu & Kashmir,Kulgam,IPC Crime,2017,757
Jammu & Kashmir,Kupwara,IPC Crime,2017,686
Jammu & Kashmir,Leh,IPC Crime,2017,134
Jammu & Kashmir,Poonch,IPC Crime,2017,855
Jammu & Kashmir,Pulwama,IPC Crime,2017,477
Jammu & Kashmir,Rajouri,IPC Crime,2017,1396
Jammu & Kashmir,Ramban,IPC Crime,2017,644
Jammu & Kashmir,Reasi,IPC Crime,2017,724
Jammu & Kashmir,Samba,IPC Crime,2017,709
Jammu & Kashmir,Shopian,IPC Crime,2017,467
Jammu & Kashmir,Sopore,IPC Crime,2017,678
Jammu & Kashmir,Srinagar,IPC Crime,2017,2588
Jammu & Kashmir,Udhampur,IPC Crime,2017,1305
Jharkhand,Bokaro,IPC Crime,2017,2922
Jharkhand,Chaibasa,IPC Crime,2017,925
Jharkhand,Chatra,IPC Crime,2017,1481
Jharkhand,Deoghar,IPC Crime,2017,2891
Jharkhand,Dhanbad,IPC Crime,2017,1669
Jharkhand,Dumka,IPC Crime,2017,1054
Jharkhand,Garhwa,IPC Crime,2017,1937
Jharkhand,Giridih,IPC Crime,2017,3258
Jharkhand,Godda,IPC Crime,2017,1755
Jharkhand,Gumla,IPC Crime,2017,1010
Jharkhand,Hazaribagh,IPC Crime,2017,2940
Jharkhand,Jamshedpur,IPC Crime,2017,3666
Jharkhand,Jamtara,IPC Crime,2017,1016
Jharkhand,Khunti,IPC Crime,2017,394
Jharkhand,Koderma,IPC Crime,2017,1168
Jharkhand,Latehar,IPC Crime,2017,692
Jharkhand,Lohardagga,IPC Crime,2017,769
Jharkhand,Pakur,IPC Crime,2017,724
Jharkhand,Palamu,IPC Crime,2017,2503
Jharkhand,Ramgarh,IPC Crime,2017,1136
Jharkhand,Ranchi,IPC Crime,2017,6770
Jharkhand,Sahebganj,IPC Crime,2017,1555
Jharkhand,Saraikela,IPC Crime,2017,1034
Jharkhand,Simdega,IPC Crime,2017,489
Karnataka,Bagalkot,IPC Crime,2017,1809
Karnataka,Bengaluru,IPC Crime,2017,47173
Karnataka,Ballari,IPC Crime,2017,2867
Karnataka,Bidar,IPC Crime,2017,3125
Karnataka,Vijayapura,IPC Crime,2017,2876
Karnataka,Chikkaballapura,IPC Crime,2017,1996
Karnataka,Chamarajnagar,IPC Crime,2017,1686
Karnataka,Chikkamagaluru,IPC Crime,2017,2687
Karnataka,Chitradurga,IPC Crime,2017,3332
Karnataka,Dakshina Kannada,IPC Crime,2017,1942
Karnataka,Davanagere,IPC Crime,2017,3277
Karnataka,Dharwad,IPC Crime,2017,1042
Karnataka,Gadag,IPC Crime,2017,1343
Karnataka,Kalaburgi,IPC Crime,2017,3832
Karnataka,Hassan,IPC Crime,2017,5006
Karnataka,Haveri,IPC Crime,2017,2161
Karnataka,Hubballi Dharwad,IPC Crime,2017,1816
Karnataka,Kodagu,IPC Crime,2017,1831
Karnataka,Kolar,IPC Crime,2017,1898
Karnataka,Koppal,IPC Crime,2017,1860
Karnataka,Mandya,IPC Crime,2017,5428
Karnataka,Mangaluru,IPC Crime,2017,2939
Karnataka,Mysuru,IPC Crime,2017,2646
Karnataka,Raichur,IPC Crime,2017,2683
Karnataka,Ramanagara,IPC Crime,2017,4103
Karnataka,Shimoga,IPC Crime,2017,5221
Karnataka,Tumakuru,IPC Crime,2017,4625
Karnataka,Udupi,IPC Crime,2017,2386
Karnataka,Uttara Kannada,IPC Crime,2017,2840
Karnataka,Yadgiri,IPC Crime,2017,1343
Karnataka,Belagavi,IPC Crime,2017,1998
Kerala,Alapuzha,IPC Crime,2017,12548
Kerala,Ernakulam,IPC Crime,2017,17130
Kerala,Idukki,IPC Crime,2017,10164
Kerala,Kannur,IPC Crime,2017,5295
Kerala,Kasargod,IPC Crime,2017,4595
Kerala,Kollam,IPC Crime,2017,17960
Kerala,Kottayam,IPC Crime,2017,25014
Kerala,Kozhikode,IPC Crime,2017,4771
Kerala,Malappuram,IPC Crime,2017,6647
Kerala,Palakkad,IPC Crime,2017,24733
Kerala,Pathanamthitta,IPC Crime,2017,6780
Kerala,Thrissur,IPC Crime,2017,4965
Kerala,Trivandrum,IPC Crime,2017,19852
Kerala,Wayanadu,IPC Crime,2017,2562
Madhya Pradesh,Agar,IPC Crime,2017,1667
Madhya Pradesh,Alirajpur,IPC Crime,2017,1971
Madhya Pradesh,Anuppur,IPC Crime,2017,2273
Madhya Pradesh,Ashok Nagar,IPC Crime,2017,3549
Madhya Pradesh,Balaghat,IPC Crime,2017,3984
Madhya Pradesh,Barwani,IPC Crime,2017,2976
Madhya Pradesh,Betul,IPC Crime,2017,3601
Madhya Pradesh,Bhind,IPC Crime,2017,4621
Madhya Pradesh,Bhopal,IPC Crime,2017,15705
Madhya Pradesh,Burhanpur,IPC Crime,2017,1664
Madhya Pradesh,Chhatarpur,IPC Crime,2017,4692
Madhya Pradesh,Chhindwara,IPC Crime,2017,7324
Madhya Pradesh,Damoh,IPC Crime,2017,4007
Madhya Pradesh,Datia,IPC Crime,2017,2309
Madhya Pradesh,Dewas,IPC Crime,2017,8150
Madhya Pradesh,Dhar,IPC Crime,2017,7383
Madhya Pradesh,Dindori,IPC Crime,2017,2769
Madhya Pradesh,Guna,IPC Crime,2017,4795
Madhya Pradesh,Gwalior,IPC Crime,2017,12762
Madhya Pradesh,Harda,IPC Crime,2017,2205
Madhya Pradesh,Hoshangabad,IPC Crime,2017,4377
Madhya Pradesh,Indore,IPC Crime,2017,16532
Madhya Pradesh,Jabalpur,IPC Crime,2017,11605
Madhya Pradesh,Jhabua,IPC Crime,2017,4000
Madhya Pradesh,Katni,IPC Crime,2017,6785
Madhya Pradesh,Khandwa,IPC Crime,2017,3454
Madhya Pradesh,Khargone,IPC Crime,2017,4833
Madhya Pradesh,Mandla,IPC Crime,2017,2222
Madhya Pradesh,Mandsaur,IPC Crime,2017,3116
Madhya Pradesh,Morena,IPC Crime,2017,6365
Madhya Pradesh,Narsinghpur,IPC Crime,2017,4220
Madhya Pradesh,Neemuch,IPC Crime,2017,2651
Madhya Pradesh,Panna,IPC Crime,2017,2016
Madhya Pradesh,Raisen,IPC Crime,2017,4930
Madhya Pradesh,Rajgarh,IPC Crime,2017,3937
Madhya Pradesh,Ratlam,IPC Crime,2017,5391
Madhya Pradesh,Rewa,IPC Crime,2017,7168
Madhya Pradesh,Sagar,IPC Crime,2017,9462
Madhya Pradesh,Satna,IPC Crime,2017,6980
Madhya Pradesh,Seoni,IPC Crime,2017,3546
Madhya Pradesh,Shahdol,IPC Crime,2017,5245
Madhya Pradesh,Shajapur,IPC Crime,2017,2472
Madhya Pradesh,Sheopur,IPC Crime,2017,1400
Madhya Pradesh,Shivpuri,IPC Crime,2017,5000
Madhya Pradesh,Sidhi,IPC Crime,2017,3289
Madhya Pradesh,Sehore,IPC Crime,2017,5416
Madhya Pradesh,Singrauli,IPC Crime,2017,3487
Madhya Pradesh,Tikamgarh,IPC Crime,2017,5757
Madhya Pradesh,Ujjain,IPC Crime,2017,11956
Madhya Pradesh,Umaria,IPC Crime,2017,2030
Madhya Pradesh,Vidisha,IPC Crime,2017,5737
Maharashtra,Ahmednagar,IPC Crime,2017,8916
Maharashtra,Akola,IPC Crime,2017,5026
Maharashtra,Amravati,IPC Crime,2017,3843
Maharashtra,Aurangabad,IPC Crime,2017,5415
Maharashtra,Beed,IPC Crime,2017,5162
Maharashtra,Bhandara,IPC Crime,2017,2274
Maharashtra,Buldhana,IPC Crime,2017,6094
Maharashtra,Chandrapur,IPC Crime,2017,7111
Maharashtra,Dhule,IPC Crime,2017,3299
Maharashtra,Gadchiroli,IPC Crime,2017,1276
Maharashtra,Gondia,IPC Crime,2017,2410
Maharashtra,Hingoli,IPC Crime,2017,2359
Maharashtra,Jalgaon,IPC Crime,2017,6079
Maharashtra,Jalna,IPC Crime,2017,3707
Maharashtra,Kolhapur,IPC Crime,2017,4656
Maharashtra,Latur,IPC Crime,2017,4001
Maharashtra,Mumbai,IPC Crime,2017,39035
Maharashtra,Nagpur,IPC Crime,2017,11328
Maharashtra,Nanded,IPC Crime,2017,5674
Maharashtra,Nandurbar,IPC Crime,2017,1581
Maharashtra,Nasik,IPC Crime,2017,4692
Maharashtra,Navi Mumbai,IPC Crime,2017,4674
Maharashtra,Osmanabad,IPC Crime,2017,2850
Maharashtra,Palghar,IPC Crime,2017,4835
Maharashtra,Parbhani,IPC Crime,2017,3211
Maharashtra,Pune,IPC Crime,2017,15144
