State,District,Crime,Year,Count
Gujarat,Patan,Kidnapping and Abduction,2016,34
Gujarat,Porbandar,Kidnapping and Abduction,2016,20
Gujarat,Rajkot,Kidnapping and Abduction,2016,122
Gujarat,Sabarkantha,Kidnapping and Abduction,2016,69
Gujarat,Surat,Kidnapping and Abduction,2016,270
Gujarat,Surendranagar,Kidnapping and Abduction,2016,41
Gujarat,Tapi,Kidnapping and Abduction,2016,11
Gujarat,Vadodara,Kidnapping and Abduction,2016,150
Gujarat,Valsad,Kidnapping and Abduction,2016,92
Haryana,Ambala (Urban),Kidnapping and Abduction,2016,62
Haryana,Bhiwani,Kidnapping and Abduction,2016,74
Haryana,Faridabad,Kidnapping and Abduction,2016,360
Haryana,Fatehabad,Kidnapping and Abduction,2016,34
Haryana,G. R. P.,Kidnapping and Abduction,2016,17
Haryana,Gurgaon,Kidnapping and Abduction,2016,394
Haryana,Hissar,Kidnapping and Abduction,2016,76
Haryana,Jhajjar,Kidnapping and Abduction,2016,37
Haryana,Jind,Kidnapping and Abduction,2016,95
Haryana,Kaithal,Kidnapping and Abduction,2016,104
Haryana,Karnal,Kidnapping and Abduction,2016,496
Haryana,Kurukshetra,Kidnapping and Abduction,2016,103
Haryana,Mahendergarh,Kidnapping and Abduction,2016,35
Haryana,Mewat,Kidnapping and Abduction,2016,57
Haryana,Palwal,Kidnapping and Abduction,2016,81
Haryana,Panchkula,Kidnapping and Abduction,2016,45
Haryana,Panipat,Kidnapping and Abduction,2016,639
Haryana,Rewari,Kidnapping and Abduction,2016,39
Haryana,Rohtak,Kidnapping and Abduction,2016,451
Haryana,Sirsa,Kidnapping and Abduction,2016,68
Haryana,Sonipat,Kidnapping and Abduction,2016,198
Haryana,Yamunanagar,Kidnapping and Abduction,2016,467
Himachal Pradesh,Baddi,Kidnapping and Abduction,2016,14
Himachal Pradesh,Bilaspur,Kidnapping and Abduction,2016,25
Himachal Pradesh,Chamba,Kidnapping and Abduction,2016,14
Himachal Pradesh,C. I. D.,Kidnapping and Abduction,2016,0
Himachal Pradesh,G. R. P.,Kidnapping and Abduction,2016,0
Himachal Pradesh,Hamirpur,Kidnapping and Abduction,2016,14
Himachal Pradesh,Kangra,Kidnapping and Abduction,2016,48
Himachal Pradesh,Kinnaur,Kidnapping and Abduction,2016,3
Himachal Pradesh,Kullu,Kidnapping and Abduction,2016,18
Himachal Pradesh,Lahaul & Spiti,Kidnapping and Abduction,2016,1
Himachal Pradesh,Mandi,Kidnapping and Abduction,2016,45
Himachal Pradesh,Shimla,Kidnapping and Abduction,2016,43
Himachal Pradesh,Sirmaur,Kidnapping and Abduction,2016,28
Himachal Pradesh,Solan,Kidnapping and Abduction,2016,16
Himachal Pradesh,Una,Kidnapping and Abduction,2016,21
Jammu & Kashmir,Anantnag,Kidnapping and Abduction,2016,63
Jammu & Kashmir,Awantipora,Kidnapping and Abduction,2016,22
Jammu & Kashmir,Bandipora,Kidnapping and Abduction,2016,26
Jammu & Kashmir,Baramulla,Kidnapping and Abduction,2016,45
Jammu & Kashmir,Budgam,Kidnapping and Abduction,2016,42
Jammu & Kashmir,Doda,Kidnapping and Abduction,2016,28
Jammu & Kashmir,Ganderbal,Kidnapping and Abduction,2016,27
Jammu & Kashmir,Handwara,Kidnapping and Abduction,2016,22
Jammu & Kashmir,Jammu,Kidnapping and Abduction,2016,115
Jammu & Kashmir,Kargil,Kidnapping and Abduction,2016,1
Jammu & Kashmir,Kathua,Kidnapping and Abduction,2016,40
Jammu & Kashmir,Kishtwar,Kidnapping and Abduction,2016,15
Jammu & Kashmir,Kulgam,Kidnapping and Abduction,2016,42
Jammu & Kashmir,Kupwara,Kidnapping and Abduction,2016,37
Jammu & Kashmir,Leh,Kidnapping and Abduction,2016,2
Jammu & Kashmir,Poonch,Kidnapping and Abduction,2016,32
Jammu & Kashmir,Pulwama,Kidnapping and Abduction,2016,18
Jammu & Kashmir,Rajouri,Kidnapping and Abduction,2016,49
Jammu & Kashmir,Ramban,Kidnapping and Abduction,2016,17
Jammu & Kashmir,Reasi,Kidnapping and Abduction,2016,18
Jammu & Kashmir,Samba,Kidnapping and Abduction,2016,15
Jammu & Kashmir,Shopian,Kidnapping and Abduction,2016,18
Jammu & Kashmir,Sopore,Kidnapping and Abduction,2016,32
Jammu & Kashmir,Srinagar,Kidnapping and Abduction,2016,55
Jammu & Kashmir,Udhampur,Kidnapping and Abduction,2016,29
Jharkhand,Bokaro,Kidnapping and Abduction,2016,84
Jharkhand,Chaibasa,Kidnapping and Abduction,2016,27
Jharkhand,Chatra,Kidnapping and Abduction,2016,38
Jharkhand,Deoghar,Kidnapping and Abduction,2016,94
Jharkhand,Dhanbad,Kidnapping and Abduction,2016,159
Jharkhand,Dumka,Kidnapping and Abduction,2016,37
Jharkhand,Garhwa,Kidnapping and Abduction,2016,72
Jharkhand,Giridih,Kidnapping and Abduction,2016,82
Jharkhand,Godda,Kidnapping and Abduction,2016,66
Jharkhand,Gumla,Kidnapping and Abduction,2016,67
Jharkhand,Hazaribagh,Kidnapping and Abduction,2016,111
Jharkhand,Jamshedpur,Kidnapping and Abduction,2016,70
Jharkhand,Jamtara,Kidnapping and Abduction,2016,33
Jharkhand,Khunti,Kidnapping and Abduction,2016,9
Jharkhand,Koderma,Kidnapping and Abduction,2016,38
Jharkhand,Latehar,Kidnapping and Abduction,2016,33
Jharkhand,Lohardagga,Kidnapping and Abduction,2016,32
Jharkhand,Pakur,Kidnapping and Abduction,2016,22
Jharkhand,Palamu,Kidnapping and Abduction,2016,47
Jharkhand,Ramgarh,Kidnapping and Abduction,2016,47
Jharkhand,Ranchi,Kidnapping and Abduction,2016,64
Jharkhand,Sahebganj,Kidnapping and Abduction,2016,43
Jharkhand,Saraikela,Kidnapping and Abduction,2016,26
Jharkhand,Simdega,Kidnapping and Abduction,2016,6
Karnataka,Bagalkot,Kidnapping and Abduction,2016,39
Karnataka,Bengaluru,Kidnapping and Abduction,2016,974
Karnataka,Ballari,Kidnapping and Abduction,2016,104
Karnataka,Bidar,Kidnapping and Abduction,2016,51
Karnataka,Vijayapura,Kidnapping and Abduction,2016,58
Karnataka,Chikkaballapura,Kidnapping and Abduction,2016,50
Karnataka,Chamarajnagar,Kidnapping and Abduction,2016,23
Karnataka,Chikkamagaluru,Kidnapping and Abduction,2016,52
Karnataka,Chitradurga,Kidnapping and Abduction,2016,109
Karnataka,Dakshina Kannada,Kidnapping and Abduction,2016,19
Karnataka,Davanagere,Kidnapping and Abduction,2016,83
Karnataka,Dharwad,Kidnapping and Abduction,2016,23
Karnataka,Gadag,Kidnapping and Abduction,2016,25
Karnataka,Kalaburgi,Kidnapping and Abduction,2016,52
Karnataka,Hassan,Kidnapping and Abduction,2016,79
Karnataka,Haveri,Kidnapping and Abduction,2016,22
Karnataka,Hubballi Dharwad,Kidnapping and Abduction,2016,32
Karnataka,Kodagu,Kidnapping and Abduction,2016,32
Karnataka,Kolar,Kidnapping and Abduction,2016,47
Karnataka,Koppal,Kidnapping and Abduction,2016,27
Karnataka,Mandya,Kidnapping and Abduction,2016,82
Karnataka,Mangaluru,Kidnapping and Abduction,2016,59
Karnataka,Mysuru,Kidnapping and Abduction,2016,128
Karnataka,Raichur,Kidnapping and Abduction,2016,49
Karnataka,Ramanagara,Kidnapping and Abduction,2016,107
Karnataka,Shimoga,Kidnapping and Abduction,2016,75
Karnataka,Tumakuru,Kidnapping and Abduction,2016,88
Karnataka,Udupi,Kidnapping and Abduction,2016,25
Karnataka,Uttara Kannada,Kidnapping and Abduction,2016,41
Karnataka,Yadgiri,Kidnapping and Abduction,2016,14
Karnataka,Belagavi,Kidnapping and Abduction,2016,33
Kerala,Alapuzha,Kidnapping and Abduction,2016,18
Kerala,Ernakulam,Kidnapping and Abduction,2016,14
Kerala,Idukki,Kidnapping and Abduction,2016,8
Kerala,Kannur,Kidnapping and Abduction,2016,11
Kerala,Kasargod,Kidnapping and Abduction,2016,16
Kerala,Kollam,Kidnapping and Abduction,2016,12
Kerala,Kottayam,Kidnapping and Abduction,2016,13
Kerala,Kozhikode,Kidnapping and Abduction,2016,7
Kerala,Malappuram,Kidnapping and Abduction,2016,21
Kerala,Palakkad,Kidnapping and Abduction,2016,17
Kerala,Pathanamthitta,Kidnapping and Abduction,2016,4
Kerala,Thrissur,Kidnapping and Abduction,2016,2
Kerala,Trivandrum,Kidnapping and Abduction,2016,10
Kerala,Wayanadu,Kidnapping and Abduction,2016,13
Madhya Pradesh,Agar,Kidnapping and Abduction,2016,12
Madhya Pradesh,Alirajpur,Kidnapping and Abduction,2016,29
Madhya Pradesh,Anuppur,Kidnapping and Abduction,2016,110
Madhya Pradesh,Ashok Nagar,Kidnapping and Abduction,2016,68
Madhya Pradesh,Balaghat,Kidnapping and Abduction,2016,125
Madhya Pradesh,Barwani,Kidnapping and Abduction,2016,34
Madhya Pradesh,Betul,Kidnapping and Abduction,2016,154
Madhya Pradesh,Bhind,Kidnapping and Abduction,2016,98
Madhya Pradesh,Bhopal,Kidnapping and Abduction,2016,479
Madhya Pradesh,Burhanpur,Kidnapping and Abduction,2016,31
Madhya Pradesh,Chhatarpur,Kidnapping and Abduction,2016,155
Madhya Pradesh,Chhindwara,Kidnapping and Abduction,2016,237
Madhya Pradesh,Damoh,Kidnapping and Abduction,2016,149
Madhya Pradesh,Datia,Kidnapping and Abduction,2016,58
Madhya Pradesh,Dewas,Kidnapping and Abduction,2016,82
Madhya Pradesh,Dhar,Kidnapping and Abduction,2016,191
Madhya Pradesh,Dindori,Kidnapping and Abduction,2016,54
Madhya Pradesh,Guna,Kidnapping and Abduction,2016,85
Madhya Pradesh,Gwalior,Kidnapping and Abduction,2016,242
Madhya Pradesh,Harda,Kidnapping and Abduction,2016,86
Madhya Pradesh,Hoshangabad,Kidnapping and Abduction,2016,117
Madhya Pradesh,Indore,Kidnapping and Abduction,2016,458
Madhya Pradesh,Jabalpur,Kidnapping and Abduction,2016,463
Madhya Pradesh,Jhabua,Kidnapping and Abduction,2016,170
Madhya Pradesh,Katni,Kidnapping and Abduction,2016,148
Madhya Pradesh,Khandwa,Kidnapping and Abduction,2016,96
Madhya Pradesh,Khargone,Kidnapping and Abduction,2016,96
Madhya Pradesh,Mandla,Kidnapping and Abduction,2016,77
Madhya Pradesh,Mandsaur,Kidnapping and Abduction,2016,106
Madhya Pradesh,Morena,Kidnapping and Abduction,2016,99
Madhya Pradesh,Narsinghpur,Kidnapping and Abduction,2016,106
Madhya Pradesh,Neemuch,Kidnapping and Abduction,2016,37
Madhya Pradesh,Panna,Kidnapping and Abduction,2016,78
Madhya Pradesh,Raisen,Kidnapping and Abduction,2016,121
Madhya Pradesh,Rajgarh,Kidnapping and Abduction,2016,112
Madhya Pradesh,Ratlam,Kidnapping and Abduction,2016,214
Madhya Pradesh,Rewa,Kidnapping and Abduction,2016,256
Madhya Pradesh,Sagar,Kidnapping and Abduction,2016,199
Madhya Pradesh,Satna,Kidnapping and Abduction,2016,268
Madhya Pradesh,Seoni,Kidnapping and Abduction,2016,153
Madhya Pradesh,Shahdol,Kidnapping and Abduction,2016,160
Madhya Pradesh,Shajapur,Kidnapping and Abduction,2016,55
Madhya Pradesh,Sheopur,Kidnapping and Abduction,2016,21
Madhya Pradesh,Shivpuri,Kidnapping and Abduction,2016,110
Madhya Pradesh,Sidhi,Kidnapping and Abduction,2016,144
Madhya Pradesh,Sehore,Kidnapping and Abduction,2016,96
Madhya Pradesh,Singrauli,Kidnapping and Abduction,2016,76
Madhya Pradesh,Tikamgarh,Kidnapping and Abduction,2016,123
Madhya Pradesh,Ujjain,Kidnapping and Abduction,2016,237
Madhya Pradesh,Umaria,Kidnapping and Abduction,2016,56
Madhya Pradesh,Vidisha,Kidnapping and Abduction,2016,153
Maharashtra,Ahmednagar,Kidnapping and Abduction,2016,252
Maharashtra,Akola,Kidnapping and Abduction,2016,80
Maharashtra,Amravati,Kidnapping and Abduction,2016,88
Maharashtra,Aurangabad,Kidnapping and Abduction,2016,209
Maharashtra,Beed,Kidnapping and Abduction,2016,123
Maharashtra,Bhandara,Kidnapping and Abduction,2016,71
Maharashtra,Buldhana,Kidnapping and Abduction,2016,74
Maharashtra,Chandrapur,Kidnapping and Abduction,2016,117
Maharashtra,Dhule,Kidnapping and Abduction,2016,60
Maharashtra,Gadchiroli,Kidnapping and Abduction,2016,28
Maharashtra,Gondia,Kidnapping and Abduction,2016,67
Maharashtra,Hingoli,Kidnapping and Abduction,2016,28
Maharashtra,Jalgaon,Kidnapping and Abduction,2016,101
Maharashtra,Jalna,Kidnapping and Abduction,2016,71
Maharashtra,Kolhapur,Kidnapping and Abduction,2016,186
Maharashtra,Latur,Kidnapping and Abduction,2016,114
Maharashtra,Mumbai,Kidnapping and Abduction,2016,1949
Maharashtra,Nagpur,Kidnapping and Abduction,2016,509
Maharashtra,Nanded,Kidnapping and Abduction,2016,158
Maharashtra,Nandurbar,Kidnapping and Abduction,2016,43
Maharashtra,Nasik,Kidnapping and Abduction,2016,197
Maharashtra,Navi Mumbai,Kidnapping and Abduction,2016,277
Maharashtra,Osmanabad,Kidnapping and Abduction,2016,64
Maharashtra,Palghar,Kidnapping and Abduction,2016,431
Maharashtra,Parbhani,Kidnapping and Abduction,2016,100
Maharashtra,Pune,Kidnapping and Abduction,2016,850
Maharashtra,Raigad,Kidnapping and Abduction,2016,83
Maharashtra,Ratnagiri,Kidnapping and Abduction,2016,79
Maharashtra,Sangli,Kidnapping and Abduction,2016,147
Maharashtra,Satara,Kidnapping and Abduction,2016,214
Maharashtra,Sindhudurg,Kidnapping and Abduction,2016,27
Maharashtra,Solapur,Kidnapping and Abduction,2016,68
Maharashtra,Thane,Kidnapping and Abduction,2016,802
Maharashtra,Wardha,Kidnapping and Abduction,2016,97
Maharashtra,Washim,Kidnapping and Abduction,2016,59
Maharashtra,Yavatmal,Kidnapping and Abduction,2016,128
Manipur,Bishnupur,Kidnapping and Abduction,2016,24
Manipur,Chandel,Kidnapping and Abduction,2016,2
Manipur,Churachandpur,Kidnapping and Abduction,2016,2
Manipur,C. I. D.,Kidnapping and Abduction,2016,0
Manipur,Imphal,Kidnapping and Abduction,2016,28
Manipur,Senapati,Kidnapping and Abduction,2016,14
Manipur,Tamenglong,Kidnapping and Abduction,2016,5
Manipur,Thoubal,Kidnapping and Abduction,2016,20
Manipur,Ukhrul,Kidnapping and Abduction,2016,2
Meghalaya,Garo Hills,Kidnapping and Abduction,2016,5
Meghalaya,Jaintia Hills,Kidnapping and Abduction,2016,8
Meghalaya,Khasi Hills,Kidnapping and Abduction,2016,51
Meghalaya,Ri-Bhoi,Kidnapping and Abduction,2016,14
Mizoram,Aizawl,Kidnapping and Abduction,2016,3
Mizoram,Champhai,Kidnapping and Abduction,2016,0
Mizoram,Kolasib,Kidnapping and Abduction,2016,2
Mizoram,Lawngtlai,Kidnapping and Abduction,2016,0
Mizoram,Lunglei,Kidnapping and Abduction,2016,1
Mizoram,Mamit,Kidnapping and Abduction,2016,0
Mizoram,Saiha,Kidnapping and Abduction,2016,0
Mizoram,Serchhip,Kidnapping and Abduction,2016,0
Nagaland,Dimapur,Kidnapping and Abduction,2016,82
Nagaland,Kiphire,Kidnapping and Abduction,2016,1
Nagaland,Kohima,Kidnapping and Abduction,2016,3
Nagaland,Longleng,Kidnapping and Abduction,2016,0
Nagaland,Mokokchung,Kidnapping and Abduction,2016,1
Nagaland,Mon,Kidnapping and Abduction,2016,1
Nagaland,Peren,Kidnapping and Abduction,2016,1
Nagaland,Phek,Kidnapping and Abduction,2016,0
Nagaland,Tuensang,Kidnapping and Abduction,2016,2
Nagaland,Wokha,Kidnapping and Abduction,2016,0
Nagaland,Zunheboto,Kidnapping and Abduction,2016,0
Odisha,Angul,Kidnapping and Abduction,2016,90
Odisha,Balasore,Kidnapping and Abduction,2016,245
Odisha,Baragarh,Kidnapping and Abduction,2016,77
Odisha,Berhampur,Kidnapping and Abduction,2016,67
Odisha,Bhadrak,Kidnapping and Abduction,2016,126
Odisha,Bolangir,Kidnapping and Abduction,2016,114
Odisha,Boudh,Kidnapping and Abduction,2016,23
Odisha,Cuttack,Kidnapping and Abduction,2016,64
Odisha,Deogarh,Kidnapping and Abduction,2016,23
Odisha,Dhenkanal,Kidnapping and Abduction,2016,80
Odisha,Gajapati,Kidnapping and Abduction,2016,17
Odisha,Ganjam,Kidnapping and Abduction,2016,117
Odisha,Jagatsinghpur,Kidnapping and Abduction,2016,105
Odisha,Jajpur,Kidnapping and Abduction,2016,126
Odisha,Jharsuguda,Kidnapping and Abduction,2016,68
Odisha,Kalahandi,Kidnapping and Abduction,2016,78
Odisha,Kandhamal,Kidnapping and Abduction,2016,72
Odisha,Kendrapara,Kidnapping and Abduction,2016,107
Odisha,Keonjhar,Kidnapping and Abduction,2016,136
Odisha,Khurda,Kidnapping and Abduction,2016,73
Odisha,Koraput,Kidnapping and Abduction,2016,115
Odisha,Malkangiri,Kidnapping and Abduction,2016,60
Odisha,Mayurbhanj,Kidnapping and Abduction,2016,117
Odisha,Nayagarh,Kidnapping and Abduction,2016,59
Odisha,Nabarangpur,Kidnapping and Abduction,2016,92
Odisha,Nuapada,Kidnapping and Abduction,2016,42
Odisha,Puri,Kidnapping and Abduction,2016,118
Odisha,Rayagada,Kidnapping and Abduction,2016,77
Odisha,Rourkela,Kidnapping and Abduction,2016,111
Odisha,Sambalpur,Kidnapping and Abduction,2016,64
Odisha,Sonepur,Kidnapping and Abduction,2016,22
Odisha,SRP (Cuttack),Kidnapping and Abduction,2016,3
Odisha,SRP (Rourkela),Kidnapping and Abduction,2016,4
Odisha,Sundargarh,Kidnapping and Abduction,2016,60
Odisha,"CID, CB",Kidnapping and Abduction,2016,0
Punjab,Barnala,Kidnapping and Abduction,2016,47
Punjab,Batala,Kidnapping and Abduction,2016,34
Punjab,Bathinda,Kidnapping and Abduction,2016,72
Punjab,Amritsar,Kidnapping and Abduction,2016,95
Punjab,Jalandhar,Kidnapping and Abduction,2016,97
Punjab,Ludhiana,Kidnapping and Abduction,2016,165
Punjab,Faridkot,Kidnapping and Abduction,2016,19
Punjab,Fatehgarh Sahib,Kidnapping and Abduction,2016,42
Punjab,Fazilka,Kidnapping and Abduction,2016,35
Punjab,Ferozepur,Kidnapping and Abduction,2016,47
Punjab,G. R. P.,Kidnapping and Abduction,2016,1
Punjab,Gurdaspur,Kidnapping and Abduction,2016,27
Punjab,Hoshiarpur,Kidnapping and Abduction,2016,50
Punjab,Kapurthala,Kidnapping and Abduction,2016,32
Punjab,Khanna,Kidnapping and Abduction,2016,57
Punjab,Mansa,Kidnapping and Abduction,2016,21
Punjab,Moga,Kidnapping and Abduction,2016,45
Punjab,Muktsar,Kidnapping and Abduction,2016,40
Punjab,Pathankot,Kidnapping and Abduction,2016,32
Punjab,Patiala,Kidnapping and Abduction,2016,124
Punjab,Ropar,Kidnapping and Abduction,2016,41
Punjab,Sangrur,Kidnapping and Abduction,2016,79
Punjab,SAS Nagar,Kidnapping and Abduction,2016,137
Punjab,SBS Nagar,Kidnapping and Abduction,2016,30
Punjab,Tarn Taran,Kidnapping and Abduction,2016,48
Rajasthan,Ajmer,Kidnapping and Abduction,2016,216
Rajasthan,Alwar,Kidnapping and Abduction,2016,336
Rajasthan,Banswara,Kidnapping and Abduction,2016,115
Rajasthan,Baran,Kidnapping and Abduction,2016,146
Rajasthan,Barmer,Kidnapping and Abduction,2016,50
Rajasthan,Bharatpur,Kidnapping and Abduction,2016,250
Rajasthan,Bhilwara,Kidnapping and Abduction,2016,257
Rajasthan,Bikaner,Kidnapping and Abduction,2016,74
Rajasthan,Bundi,Kidnapping and Abduction,2016,158
Rajasthan,Chittorgarh,Kidnapping and Abduction,2016,178
Rajasthan,Churu,Kidnapping and Abduction,2016,80
Rajasthan,Dausa,Kidnapping and Abduction,2016,123
Rajasthan,Dholpur,Kidnapping and Abduction,2016,100
Rajasthan,Dungarpur,Kidnapping and Abduction,2016,112
Rajasthan,G.R.P.Ajmer,Kidnapping and Abduction,2016,9
Rajasthan,G.R.P.Jodhpur,Kidnapping and Abduction,2016,2
Rajasthan,Ganganagar,Kidnapping and Abduction,2016,123
Rajasthan,Hanumangarh,Kidnapping and Abduction,2016,101
Rajasthan,Jaipur,Kidnapping and Abduction,2016,134
Rajasthan,Jaisalmer,Kidnapping and Abduction,2016,17
Rajasthan,Jalore,Kidnapping and Abduction,2016,56
Rajasthan,Jhalawar,Kidnapping and Abduction,2016,161
Rajasthan,Jhunjhunu,Kidnapping and Abduction,2016,130
Rajasthan,Jodhpur,Kidnapping and Abduction,2016,82
Rajasthan,Karauli,Kidnapping and Abduction,2016,119
Rajasthan,Kota,Kidnapping and Abduction,2016,200
Rajasthan,Nagaur,Kidnapping and Abduction,2016,136
Rajasthan,Pali,Kidnapping and Abduction,2016,163
Rajasthan,Pratapgarh,Kidnapping and Abduction,2016,70
Rajasthan,Rajsamand,Kidnapping and Abduction,2016,51
Rajasthan,Sawai Madhopur,Kidnapping and Abduction,2016,143
Rajasthan,Sikar,Kidnapping and Abduction,2016,163
Rajasthan,Sirohi,Kidnapping and Abduction,2016,81
Rajasthan,Tonk,Kidnapping and Abduction,2016,73
Rajasthan,Udaipur,Kidnapping and Abduction,2016,287
Sikkim,East,Kidnapping and Abduction,2016,11
Sikkim,North,Kidnapping and Abduction,2016,0
Sikkim,South,Kidnapping and Abduction,2016,1
Sikkim,West,Kidnapping and Abduction,2016,0
Tamil Nadu,Ariyalur,Kidnapping and Abduction,2016,5
Tamil Nadu,Chennai,Kidnapping and Abduction,2016,34
Tamil Nadu,Coimbatore,Kidnapping and Abduction,2016,15
Tamil Nadu,Cuddalore,Kidnapping and Abduction,2016,12
Tamil Nadu,Dharmapuri,Kidnapping and Abduction,2016,63
Tamil Nadu,Dindigul,Kidnapping and Abduction,2016,63
Tamil Nadu,Erode,Kidnapping and Abduction,2016,14
Tamil Nadu,Kanchipuram,Kidnapping and Abduction,2016,18
Tamil Nadu,Kanyakumari,Kidnapping and Abduction,2016,12
Tamil Nadu,Karur,Kidnapping and Abduction,2016,4
Tamil Nadu,Krishnagiri,Kidnapping and Abduction,2016,34
Tamil Nadu,Madurai,Kidnapping and Abduction,2016,124
Tamil Nadu,Nagapattinam,Kidnapping and Abduction,2016,46
Tamil Nadu,Namakkal,Kidnapping and Abduction,2016,47
Tamil Nadu,Nilgiris,Kidnapping and Abduction,2016,3
Tamil Nadu,Perambalur,Kidnapping and Abduction,2016,3
Tamil Nadu,Pudukottai,Kidnapping and Abduction,2016,17
Tamil Nadu,Ramnathapuram,Kidnapping and Abduction,2016,12
Tamil Nadu,Salem,Kidnapping and Abduction,2016,46
Tamil Nadu,Sivagangai,Kidnapping and Abduction,2016,52
Tamil Nadu,Thanjavur,Kidnapping and Abduction,2016,35
Tamil Nadu,Theni,Kidnapping and Abduction,2016,15
Tamil Nadu,Thirunelveli,Kidnapping and Abduction,2016,34
Tamil Nadu,Thiruvallur,Kidnapping and Abduction,2016,4
Tamil Nadu,Thiruvannamalai,Kidnapping and Abduction,2016,56
Tamil Nadu,Thiruvarur,Kidnapping and Abduction,2016,19
Tamil Nadu,Thoothukudi,Kidnapping and Abduction,2016,16
Tamil Nadu,Tiruppur,Kidnapping and Abduction,2016,13
Tamil Nadu,Trichy,Kidnapping and Abduction,2016,14
Tamil Nadu,Vellore,Kidnapping and Abduction,2016,59
Tamil Nadu,Villupuram,Kidnapping and Abduction,2016,253
Tamil Nadu,Virudhunagar,Kidnapping and Abduction,2016,24
Telangana,Adilabad,Kidnapping and Abduction,2016,48
Telangana,Cyberabad,Kidnapping and Abduction,2016,184
Telangana,Hyderabad City,Kidnapping and Abduction,2016,359
Telangana,Karimnagar,Kidnapping and Abduction,2016,113
Telangana,Khammam,Kidnapping and Abduction,2016,171
Telangana,Mahaboob Nagar,Kidnapping and Abduction,2016,101
Telangana,Medak,Kidnapping and Abduction,2016,34
Telangana,Nalgonda,Kidnapping and Abduction,2016,82
Telangana,Nizamabad,Kidnapping and Abduction,2016,34
Telangana,Ranga Reddy,Kidnapping and Abduction,2016,20
Telangana,Secunderabad Railway,Kidnapping and Abduction,2016,2
Telangana,Warangal Rural,Kidnapping and Abduction,2016,140
Telangana,Warangal City,Kidnapping and Abduction,2016,14
Tripura,Dhalai,Kidnapping and Abduction,2016,9
Tripura,Gomati,Kidnapping and Abduction,2016,13
Tripura,G. R. P.,Kidnapping and Abduction,2016,0
Tripura,Kowai,Kidnapping and Abduction,2016,10
Tripura,North,Kidnapping and Abduction,2016,18
Tripura,Sipahijala,Kidnapping and Abduction,2016,18
Tripura,South,Kidnapping and Abduction,2016,20
Tripura,Unakoti,Kidnapping and Abduction,2016,16
Tripura,West,Kidnapping and Abduction,2016,35
Uttar Pradesh,Agra,Kidnapping and Abduction,2016,528
Uttar Pradesh,Aligarh,Kidnapping and Abduction,2016,344
Uttar Pradesh,Allahabad,Kidnapping and Abduction,2016,370
Uttar Pradesh,Ambedkar Nagar,Kidnapping and Abduction,2016,115
Uttar Pradesh,Amethi,Kidnapping and Abduction,2016,168
Uttar Pradesh,Amroha,Kidnapping and Abduction,2016,104
Uttar Pradesh,Auraiya,Kidnapping and Abduction,2016,167
Uttar Pradesh,Azamgarh,Kidnapping and Abduction,2016,275
Uttar Pradesh,Badaun,Kidnapping and Abduction,2016,264
Uttar Pradesh,Baghpat,Kidnapping and Abduction,2016,118
Uttar Pradesh,Bahraich,Kidnapping and Abduction,2016,247
Uttar Pradesh,Ballia,Kidnapping and Abduction,2016,191
Uttar Pradesh,Balrampur,Kidnapping and Abduction,2016,60
Uttar Pradesh,Banda,Kidnapping and Abduction,2016,89
Uttar Pradesh,Barabanki,Kidnapping and Abduction,2016,237
Uttar Pradesh,Bareilly,Kidnapping and Abduction,2016,424
Uttar Pradesh,Basti,Kidnapping and Abduction,2016,153
Uttar Pradesh,Bijnor,Kidnapping and Abduction,2016,242
Uttar Pradesh,Bulandshahar,Kidnapping and Abduction,2016,295
Uttar Pradesh,Chandoli,Kidnapping and Abduction,2016,82
Uttar Pradesh,Chitrakoot,Kidnapping and Abduction,2016,101
Uttar Pradesh,Deoria,Kidnapping and Abduction,2016,222
